Num_Acc,col,grav
201600009152,Deux véhicules - frontale,Tué
201600009152,Deux véhicules - frontale,Blessé léger
201600009153,Sans collision,Tué
201600009154,Deux véhicules - frontale,Tué
201600009154,Deux véhicules - frontale,Blessé hospitalisé
201600009154,Deux véhicules - frontale,Blessé léger
201600009155,Deux véhicules - par le côté,Blessé hospitalisé
201600009155,Deux véhicules - par le côté,Indemne
201600009156,Deux véhicules - frontale,Indemne
201600009156,Deux véhicules - frontale,Blessé hospitalisé
201600009157,Deux véhicules - par le côté,Indemne
201600009157,Deux véhicules - par le côté,Tué
201600009158,Deux véhicules - par le côté,Blessé léger
201600009158,Deux véhicules - par le côté,Blessé hospitalisé
201600009159,Autre collision,Tué
201600009160,Deux véhicules - par le côté,Indemne
201600009160,Deux véhicules - par le côté,Blessé hospitalisé
201600009160,Deux véhicules - par le côté,Blessé léger
201600009161,Trois véhicules et plus - en chaîne,Blessé léger
201600009161,Trois véhicules et plus - en chaîne,Blessé léger
201600009162,Sans collision,Blessé hospitalisé
201600009163,Autre collision,Blessé hospitalisé
201600009163,Autre collision,Blessé léger
201600009164,Sans collision,Indemne
201600009164,Sans collision,Blessé hospitalisé
201600009165,Autre collision,Blessé hospitalisé
201600009166,Autre collision,Tué
201600009167,Autre collision,Blessé hospitalisé
201600009168,Autre collision,Indemne
201600009168,Autre collision,Blessé hospitalisé
201600009168,Autre collision,Blessé léger
201600009169,Deux véhicules - frontale,Blessé hospitalisé
201600009169,Deux véhicules - frontale,Blessé léger
201600009170,Trois véhicules et plus - collisions multiples,Indemne
201600009170,Trois véhicules et plus - collisions multiples,Blessé léger
201600009170,Trois véhicules et plus - collisions multiples,Blessé hospitalisé
201600009170,Trois véhicules et plus - collisions multiples,Blessé hospitalisé
201600009171,Deux véhicules - par le côté,Blessé hospitalisé
201600009171,Deux véhicules - par le côté,Blessé léger
201600009171,Deux véhicules - par le côté,Indemne
201600009172,Deux véhicules - par le côté,Indemne
201600009172,Deux véhicules - par le côté,Indemne
201600009172,Deux véhicules - par le côté,Blessé hospitalisé
201600009173,Autre collision,Blessé hospitalisé
201600009174,Deux véhicules - par le côté,Blessé hospitalisé
201600009174,Deux véhicules - par le côté,Indemne
201600009175,Deux véhicules - frontale,Blessé hospitalisé
201600009175,Deux véhicules - frontale,Indemne
201600009176,Deux véhicules - frontale,Blessé hospitalisé
201600009176,Deux véhicules - frontale,Tué
201600009177,Autre collision,Indemne
201600009177,Autre collision,Blessé hospitalisé
201600009178,Autre collision,Tué
201600009179,Deux véhicules - par l'arrière,Indemne
201600009179,Deux véhicules - par l'arrière,Blessé hospitalisé
201600009180,Deux véhicules - frontale,Blessé hospitalisé
201600009180,Deux véhicules - frontale,Blessé hospitalisé
201600009180,Deux véhicules - frontale,Blessé hospitalisé
201600009181,Sans collision,Blessé léger
201600009182,Deux véhicules - frontale,Indemne
201600009182,Deux véhicules - frontale,Blessé hospitalisé
201600009182,Deux véhicules - frontale,Blessé hospitalisé
201600009183,Deux véhicules - frontale,Blessé hospitalisé
201600009183,Deux véhicules - frontale,Blessé hospitalisé
201600009183,Deux véhicules - frontale,Blessé hospitalisé
201600009184,Autre collision,Indemne
201600009184,Autre collision,Tué
201600009185,Deux véhicules - frontale,Blessé hospitalisé
201600009185,Deux véhicules - frontale,Blessé hospitalisé
201600009185,Deux véhicules - frontale,Blessé léger
201600009185,Deux véhicules - frontale,Blessé hospitalisé
201600009186,Autre collision,Indemne
201600009186,Autre collision,Blessé hospitalisé
201600009187,Deux véhicules - par l'arrière,Blessé hospitalisé
201600009187,Deux véhicules - par l'arrière,Indemne
201600009188,Deux véhicules - par le côté,Blessé hospitalisé
201600009188,Deux véhicules - par le côté,Blessé léger
201600009188,Deux véhicules - par le côté,Indemne
201600009188,Deux véhicules - par le côté,Indemne
201600009189,Autre collision,Indemne
201600009189,Autre collision,Blessé hospitalisé
201600009189,Autre collision,Blessé hospitalisé
201600009190,Sans collision,Blessé hospitalisé
201600009191,Sans collision,Indemne
201600009191,Sans collision,Indemne
201600009191,Sans collision,Blessé hospitalisé
201600009192,Deux véhicules - frontale,Blessé léger
201600009192,Deux véhicules - frontale,Blessé hospitalisé
201600009192,Deux véhicules - frontale,Blessé léger
201600009193,Deux véhicules - frontale,Blessé hospitalisé
201600009193,Deux véhicules - frontale,Blessé léger
201600009194,Autre collision,Indemne
201600009194,Autre collision,Blessé hospitalisé
201600009195,Deux véhicules - frontale,Blessé léger
201600009195,Deux véhicules - frontale,Indemne
201600009196,Deux véhicules - par le côté,Tué
201600009196,Deux véhicules - par le côté,Blessé léger
201600009197,Autre collision,Blessé hospitalisé
201600009198,Deux véhicules - frontale,Blessé léger
201600009198,Deux véhicules - frontale,Blessé léger
201600009198,Deux véhicules - frontale,Blessé léger
201600009198,Deux véhicules - frontale,Blessé hospitalisé
201600009199,Deux véhicules - par l'arrière,Indemne
201600009199,Deux véhicules - par l'arrière,Tué
201600009200,Trois véhicules et plus - collisions multiples,Indemne
201600009200,Trois véhicules et plus - collisions multiples,Blessé hospitalisé
201600009200,Trois véhicules et plus - collisions multiples,Blessé léger
201600009201,Deux véhicules - par le côté,Blessé hospitalisé
201600009201,Deux véhicules - par le côté,Blessé hospitalisé
201600009201,Deux véhicules - par le côté,Indemne
201600009202,Autre collision,Tué
201600009203,Deux véhicules - par le côté,Blessé hospitalisé
201600009203,Deux véhicules - par le côté,Blessé léger
201600009204,Sans collision,Blessé léger
201600009205,Deux véhicules - frontale,Blessé hospitalisé
201600009205,Deux véhicules - frontale,Blessé hospitalisé
201600009205,Deux véhicules - frontale,Blessé hospitalisé
201600009205,Deux véhicules - frontale,Blessé hospitalisé
201600009206,Autre collision,Indemne
201600009206,Autre collision,Tué
201600009207,Autre collision,Indemne
201600009207,Autre collision,Indemne
201600009207,Autre collision,Indemne
201600009207,Autre collision,Indemne
201600009207,Autre collision,Indemne
201600009207,Autre collision,Tué
201600009207,Autre collision,Blessé hospitalisé
201600009208,Deux véhicules - frontale,Blessé hospitalisé
201600009208,Deux véhicules - frontale,Indemne
201600009208,Deux véhicules - frontale,Blessé hospitalisé
201600009209,Deux véhicules - par le côté,Blessé hospitalisé
201600009209,Deux véhicules - par le côté,Blessé hospitalisé
201600009209,Deux véhicules - par le côté,Indemne
201600009210,Autre collision,Blessé hospitalisé
201600009211,Sans collision,Blessé hospitalisé
201600009212,Autre collision,Blessé hospitalisé
201600009213,Autre collision,Blessé hospitalisé
201600009214,Trois véhicules et plus - collisions multiples,Indemne
201600009214,Trois véhicules et plus - collisions multiples,Blessé léger
201600009214,Trois véhicules et plus - collisions multiples,Blessé léger
201600009214,Trois véhicules et plus - collisions multiples,Blessé léger
201600009215,Deux véhicules - frontale,Blessé hospitalisé
201600009215,Deux véhicules - frontale,Blessé hospitalisé
201600009216,Deux véhicules - frontale,Tué
201600009216,Deux véhicules - frontale,Indemne
201600009216,Deux véhicules - frontale,Blessé hospitalisé
201600009216,Deux véhicules - frontale,Blessé hospitalisé
201600009217,Deux véhicules - frontale,Blessé hospitalisé
201600009217,Deux véhicules - frontale,Blessé léger
201600009218,Deux véhicules - par le côté,Blessé hospitalisé
201600009218,Deux véhicules - par le côté,Blessé léger
201600009219,Autre collision,Blessé hospitalisé
201600009219,Autre collision,Blessé hospitalisé
201600009220,Deux véhicules - frontale,Blessé léger
201600009220,Deux véhicules - frontale,Blessé hospitalisé
201600009221,Trois véhicules et plus - collisions multiples,Indemne
201600009221,Trois véhicules et plus - collisions multiples,Indemne
201600009221,Trois véhicules et plus - collisions multiples,Indemne
201600009221,Trois véhicules et plus - collisions multiples,Blessé hospitalisé
201600009222,Autre collision,Indemne
201600009222,Autre collision,Blessé hospitalisé
201600009223,Autre collision,Indemne
201600009223,Autre collision,Indemne
201600009223,Autre collision,Blessé hospitalisé
201600009224,Deux véhicules - frontale,Blessé hospitalisé
201600009224,Deux véhicules - frontale,Blessé hospitalisé
201600009224,Deux véhicules - frontale,Blessé léger
201600009224,Deux véhicules - frontale,Blessé léger
201600009224,Deux véhicules - frontale,Indemne
201600009224,Deux véhicules - frontale,Blessé léger
201600009224,Deux véhicules - frontale,Blessé léger
201600009225,Deux véhicules - par le côté,Blessé hospitalisé
201600009225,Deux véhicules - par le côté,Indemne
201600009225,Deux véhicules - par le côté,Indemne
201600009226,Autre collision,Blessé hospitalisé
201600009227,Deux véhicules - frontale,Tué
201600009227,Deux véhicules - frontale,Tué
201600009227,Deux véhicules - frontale,Blessé hospitalisé
201600009227,Deux véhicules - frontale,Blessé hospitalisé
201600009227,Deux véhicules - frontale,Blessé hospitalisé
201600009227,Deux véhicules - frontale,Blessé hospitalisé
201600009227,Deux véhicules - frontale,Blessé hospitalisé
201600009227,Deux véhicules - frontale,Blessé léger
201600009228,Deux véhicules - par le côté,Blessé hospitalisé
201600009228,Deux véhicules - par le côté,Blessé hospitalisé
201600009228,Deux véhicules - par le côté,Blessé hospitalisé
201600009228,Deux véhicules - par le côté,Blessé hospitalisé
201600009229,Deux véhicules - frontale,Blessé hospitalisé
201600009229,Deux véhicules - frontale,Blessé hospitalisé
201600009229,Deux véhicules - frontale,Blessé hospitalisé
201600009230,Trois véhicules et plus - en chaîne,Indemne
201600009230,Trois véhicules et plus - en chaîne,Indemne
201600009230,Trois véhicules et plus - en chaîne,Indemne
201600009230,Trois véhicules et plus - en chaîne,Indemne
201600009230,Trois véhicules et plus - en chaîne,Indemne
201600009230,Trois véhicules et plus - en chaîne,Indemne
201600009230,Trois véhicules et plus - en chaîne,Blessé hospitalisé
201600009230,Trois véhicules et plus - en chaîne,Indemne
201600009230,Trois véhicules et plus - en chaîne,Blessé hospitalisé
201600009230,Trois véhicules et plus - en chaîne,Blessé hospitalisé
201600009230,Trois véhicules et plus - en chaîne,Blessé hospitalisé
201600009231,Autre collision,Indemne
201600009231,Autre collision,Blessé hospitalisé
201600009232,Autre collision,Blessé hospitalisé
201600009232,Autre collision,Blessé hospitalisé
201600009233,Autre collision,Blessé hospitalisé
201600009234,Autre collision,Indemne
201600009234,Autre collision,Blessé hospitalisé
201600009235,Autre collision,Tué
201600009236,Autre collision,Tué
201600009237,Deux véhicules - frontale,Indemne
201600009237,Deux véhicules - frontale,Blessé hospitalisé
201600009238,Deux véhicules - frontale,Blessé léger
201600009238,Deux véhicules - frontale,Blessé hospitalisé
201600009238,Deux véhicules - frontale,Blessé hospitalisé
201600009239,Deux véhicules - par l'arrière,Blessé hospitalisé
201600009239,Deux véhicules - par l'arrière,Blessé léger
201600009239,Deux véhicules - par l'arrière,Blessé léger
201600009240,Deux véhicules - par le côté,Indemne
201600009240,Deux véhicules - par le côté,Blessé léger
201600009241,Deux véhicules - par le côté,Indemne
201600009241,Deux véhicules - par le côté,Blessé hospitalisé
201600009242,Deux véhicules - par l'arrière,Blessé hospitalisé
201600009242,Deux véhicules - par l'arrière,Blessé hospitalisé
201600009242,Deux véhicules - par l'arrière,Indemne
201600009243,Deux véhicules - par le côté,Indemne
201600009243,Deux véhicules - par le côté,Blessé hospitalisé
201600009244,Trois véhicules et plus - collisions multiples,Blessé hospitalisé
201600009244,Trois véhicules et plus - collisions multiples,Blessé léger
201600009244,Trois véhicules et plus - collisions multiples,Indemne
201600009245,Deux véhicules - frontale,Indemne
201600009245,Deux véhicules - frontale,Blessé léger
201600009246,Deux véhicules - par l'arrière,Indemne
201600009246,Deux véhicules - par l'arrière,Blessé hospitalisé
201600009246,Deux véhicules - par l'arrière,Blessé léger
201600009247,Deux véhicules - frontale,Blessé hospitalisé
201600009247,Deux véhicules - frontale,Indemne
201600009248,Autre collision,Blessé hospitalisé
201600009249,Deux véhicules - par l'arrière,Indemne
201600009249,Deux véhicules - par l'arrière,Indemne
