Num_Acc,catr,grav
201600007100,Voie communale,Blessé hospitalisé
201600007101,Route départementale,Blessé hospitalisé
201600007102,Voie communale,Indemne
201600007102,Voie communale,Blessé hospitalisé
201600007103,Route départementale,Blessé hospitalisé
201600007103,Route départementale,Blessé hospitalisé
201600007103,Route départementale,Blessé léger
201600007104,Route départementale,Blessé hospitalisé
201600007105,Route départementale,Blessé hospitalisé
201600007105,Route départementale,Indemne
201600007106,Route départementale,Blessé hospitalisé
201600007107,Route départementale,Blessé hospitalisé
201600007108,Voie communale,Indemne
201600007108,Voie communale,Blessé hospitalisé
201600007109,Route départementale,Blessé hospitalisé
201600007109,Route départementale,Tué
201600007110,Route départementale,Blessé léger
201600007110,Route départementale,Indemne
201600007111,Route départementale,Blessé hospitalisé
201600007112,Route départementale,Indemne
201600007112,Route départementale,Indemne
201600007112,Route départementale,Indemne
201600007112,Route départementale,Blessé hospitalisé
201600007113,Route nationale,Tué
201600007113,Route nationale,Indemne
201600007114,Route départementale,Blessé hospitalisé
201600007115,Route départementale,Blessé léger
201600007115,Route départementale,Tué
201600007116,Route départementale,Indemne
201600007116,Route départementale,Blessé hospitalisé
201600007117,Route départementale,Blessé léger
201600007117,Route départementale,Indemne
201600007118,Route départementale,Indemne
201600007118,Route départementale,Blessé hospitalisé
201600007119,Voie communale,Blessé hospitalisé
201600007120,Route départementale,Blessé hospitalisé
201600007120,Route départementale,Blessé léger
201600007121,Route départementale,Blessé hospitalisé
201600007122,Route départementale,Indemne
201600007122,Route départementale,Blessé hospitalisé
201600007123,Route nationale,Blessé hospitalisé
201600007123,Route nationale,Blessé léger
201600007124,Route départementale,Blessé hospitalisé
201600007125,Route départementale,Blessé hospitalisé
201600007125,Route départementale,Indemne
201600007126,Route départementale,Blessé hospitalisé
201600007126,Route départementale,Blessé léger
201600007126,Route départementale,Indemne
201600007127,Route départementale,Blessé hospitalisé
201600007128,Route départementale,Blessé hospitalisé
201600007129,Route départementale,Blessé hospitalisé
201600007130,Route départementale,Blessé léger
201600007130,Route départementale,Tué
201600007131,Route départementale,Indemne
201600007131,Route départementale,Indemne
201600007131,Route départementale,Indemne
201600007131,Route départementale,Blessé hospitalisé
201600007132,Route départementale,Tué
201600007132,Route départementale,Indemne
201600007133,Route nationale,Blessé hospitalisé
201600007134,Route départementale,Blessé hospitalisé
201600007134,Route départementale,Blessé hospitalisé
201600007135,Route départementale,Blessé hospitalisé
201600007136,Voie communale,Blessé hospitalisé
201600007137,Route départementale,Blessé hospitalisé
201600007137,Route départementale,Blessé hospitalisé
201600007138,Route départementale,Blessé hospitalisé
201600007138,Route départementale,Blessé léger
201600007139,Route départementale,Blessé hospitalisé
201600007139,Route départementale,Blessé hospitalisé
201600007139,Route départementale,Blessé hospitalisé
201600007139,Route départementale,Blessé léger
201600007139,Route départementale,Blessé léger
201600007140,Voie communale,Blessé hospitalisé
201600007140,Voie communale,Indemne
201600007141,Route nationale,Blessé léger
201600007141,Route nationale,Tué
201600007142,Route nationale,Blessé léger
201600007142,Route nationale,Indemne
201600007143,Route départementale,Blessé hospitalisé
201600007144,Route nationale,Blessé hospitalisé
201600007145,Route départementale,Blessé hospitalisé
201600007146,Route départementale,Blessé hospitalisé
201600007146,Route départementale,Blessé léger
201600007146,Route départementale,Blessé léger
201600007146,Route départementale,Blessé léger
201600007146,Route départementale,Blessé léger
201600007147,Route départementale,Blessé hospitalisé
201600007147,Route départementale,Blessé léger
201600007148,Route départementale,Blessé hospitalisé
201600007148,Route départementale,Indemne
201600007148,Route départementale,Blessé léger
201600007148,Route départementale,Blessé léger
201600007149,Route départementale,Indemne
201600007149,Route départementale,Blessé hospitalisé
201600007150,Route départementale,Blessé hospitalisé
201600007151,Route départementale,Blessé hospitalisé
201600007152,Route départementale,Indemne
201600007152,Route départementale,Blessé hospitalisé
201600007152,Route départementale,Indemne
201600007152,Route départementale,Indemne
201600007153,Route départementale,Indemne
201600007153,Route départementale,Blessé hospitalisé
201600007154,Parc de stationnement ouvert à la circulation publique,Indemne
201600007154,Parc de stationnement ouvert à la circulation publique,Blessé hospitalisé
201600007155,Voie communale,Indemne
201600007155,Voie communale,Indemne
201600007155,Voie communale,Blessé léger
201600007156,Route départementale,Indemne
201600007156,Route départementale,Blessé hospitalisé
201600007157,Voie communale,Blessé hospitalisé
201600007158,Route départementale,Indemne
201600007158,Route départementale,Blessé hospitalisé
201600007159,Route départementale,Indemne
201600007159,Route départementale,Blessé léger
201600007160,Voie communale,Indemne
201600007160,Voie communale,Blessé hospitalisé
201600007161,Route départementale,Blessé hospitalisé
201600007162,Route départementale,Indemne
201600007162,Route départementale,Blessé hospitalisé
201600007163,Route départementale,Blessé hospitalisé
201600007163,Route départementale,Blessé léger
201600007164,Voie communale,Blessé hospitalisé
201600007165,Route départementale,Blessé hospitalisé
201600007165,Route départementale,Indemne
201600007166,Route départementale,Tué
201600007167,Route départementale,Indemne
201600007167,Route départementale,Blessé hospitalisé
201600007168,Route départementale,Blessé hospitalisé
201600007168,Route départementale,Indemne
201600007169,Route départementale,Blessé hospitalisé
201600007169,Route départementale,Indemne
201600007170,Route départementale,Blessé hospitalisé
201600007171,Route départementale,Blessé hospitalisé
201600007172,Route départementale,Blessé hospitalisé
201600007172,Route départementale,Indemne
201600007173,Route départementale,Indemne
201600007173,Route départementale,Blessé hospitalisé
201600007173,Route départementale,Blessé léger
201600007174,Route départementale,Blessé léger
201600007175,Route départementale,Indemne
201600007175,Route départementale,Blessé léger
201600007176,Route départementale,Blessé hospitalisé
201600007176,Route départementale,Blessé hospitalisé
201600007176,Route départementale,Blessé hospitalisé
201600007177,Route départementale,Indemne
201600007177,Route départementale,Blessé hospitalisé
201600007178,Route départementale,Blessé hospitalisé
201600007179,Route départementale,Tué
201600007179,Route départementale,Indemne
201600007180,Route départementale,Blessé hospitalisé
201600007181,Route départementale,Blessé hospitalisé
201600007181,Route départementale,Indemne
201600007181,Route départementale,Indemne
201600007181,Route départementale,Blessé léger
201600007181,Route départementale,Blessé léger
201600007182,Route départementale,Blessé léger
201600007182,Route départementale,Blessé hospitalisé
201600007182,Route départementale,Blessé léger
201600007183,Route départementale,Blessé hospitalisé
201600007183,Route départementale,Blessé léger
201600007183,Route départementale,Blessé léger
201600007183,Route départementale,Blessé léger
201600007184,Route départementale,Blessé hospitalisé
201600007185,Route départementale,Indemne
201600007185,Route départementale,Blessé hospitalisé
201600007186,Route départementale,Indemne
201600007186,Route départementale,Blessé hospitalisé
201600007187,Route départementale,Blessé hospitalisé
201600007187,Route départementale,Indemne
201600007187,Route départementale,Indemne
201600007188,Route départementale,Blessé hospitalisé
201600007188,Route départementale,Indemne
201600007189,Voie communale,Blessé hospitalisé
201600007189,Voie communale,Blessé léger
201600007189,Voie communale,Indemne
201600007190,Route départementale,Indemne
201600007190,Route départementale,Blessé hospitalisé
201600007191,Route départementale,Blessé hospitalisé
201600007191,Route départementale,Indemne
201600007192,Route départementale,Blessé hospitalisé
201600007193,Route départementale,Indemne
201600007193,Route départementale,Indemne
201600007193,Route départementale,Indemne
201600007193,Route départementale,Blessé hospitalisé
