Num_Acc,lum,col,lat,long,weekday,catr,catv,catu,grav,sexe
201600006935,plein jour,Deux véhicules - par le côté,4898916.0,450540.0,vendredi,Route départementale,Motocyclette > 125 cm3,Conducteur,Blessé hospitalisé,Masculin
201600006935,plein jour,Deux véhicules - par le côté,4898916.0,450540.0,vendredi,Route départementale,VL seul,Conducteur,Indemne,Masculin
201600006936,nuit sans éclairage public,Autre collision,4902904.0,417434.0,samedi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600006937,nuit sans éclairage public,Deux véhicules - frontale,4891413.0,435982.0,jeudi,Route départementale,VL seul,Conducteur,Tué,Masculin
201600006937,nuit sans éclairage public,Deux véhicules - frontale,4891413.0,435982.0,jeudi,Route départementale,VL seul,Passager,Tué,Féminin
201600006937,nuit sans éclairage public,Deux véhicules - frontale,4891413.0,435982.0,jeudi,Route départementale,VL seul,Passager,Blessé hospitalisé,Féminin
201600006937,nuit sans éclairage public,Deux véhicules - frontale,4891413.0,435982.0,jeudi,Route départementale,VU seul,Conducteur,Blessé hospitalisé,Masculin
201600006938,crepuscule ou aube,Autre collision,4913297.0,433714.0,mercredi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600006939,plein jour,Deux véhicules - frontale,4923186.0,454927.0,dimanche,Route départementale,VU seul,Conducteur,Indemne,Masculin
201600006939,plein jour,Deux véhicules - frontale,4923186.0,454927.0,dimanche,Route départementale,VU seul,Passager,Indemne,Masculin
201600006939,plein jour,Deux véhicules - frontale,4923186.0,454927.0,dimanche,Route départementale,VU seul,Passager,Indemne,Masculin
201600006939,plein jour,Deux véhicules - frontale,4923186.0,454927.0,dimanche,Route départementale,Quad lourd > 50 cm3,Conducteur,Blessé léger,Masculin
201600006940,plein jour,Deux véhicules - par le côté,4910532.0,431826.0,samedi,Route départementale,VL seul,Conducteur,Indemne,Masculin
201600006940,plein jour,Deux véhicules - par le côté,4910532.0,431826.0,samedi,Route départementale,VL seul,Passager,Indemne,Masculin
201600006940,plein jour,Deux véhicules - par le côté,4910532.0,431826.0,samedi,Route départementale,VL seul,Passager,Blessé léger,Féminin
201600006940,plein jour,Deux véhicules - par le côté,4910532.0,431826.0,samedi,Route départementale,VL seul,Conducteur,Indemne,Masculin
201600006940,plein jour,Deux véhicules - par le côté,4910532.0,431826.0,samedi,Route départementale,VL seul,Passager,Indemne,Masculin
201600006940,plein jour,Deux véhicules - par le côté,4910532.0,431826.0,samedi,Route départementale,VL seul,Passager,Indemne,Féminin
201600006940,plein jour,Deux véhicules - par le côté,4910532.0,431826.0,samedi,Route départementale,VL seul,Passager,Blessé léger,Masculin
201600006941,nuit avec eclairage public allume,Deux véhicules - par l'arrière,4913812.0,436562.0,vendredi,Route départementale,VL seul,Conducteur,Indemne,Masculin
201600006941,nuit avec eclairage public allume,Deux véhicules - par l'arrière,4913812.0,436562.0,vendredi,Route départementale,VL seul,Passager,Blessé léger,Masculin
201600006941,nuit avec eclairage public allume,Deux véhicules - par l'arrière,4913812.0,436562.0,vendredi,Route départementale,VL seul,Conducteur,Blessé léger,Masculin
201600006942,plein jour,Deux véhicules - frontale,4910444.0,426177.0,samedi,Route départementale,VU seul,Conducteur,Indemne,Masculin
201600006942,plein jour,Deux véhicules - frontale,4910444.0,426177.0,samedi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Féminin
201600006943,plein jour,Autre collision,4888410.0,403160.0,lundi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600006944,plein jour,Deux véhicules - par le côté,4895760.0,403868.0,lundi,Voie communale,VL seul,Conducteur,Blessé léger,Féminin
201600006944,plein jour,Deux véhicules - par le côté,4895760.0,403868.0,lundi,Voie communale,VL seul,Conducteur,Blessé léger,Masculin
201600006945,plein jour,Deux véhicules - par l'arrière,4885739.0,410759.0,dimanche,Route départementale,VU seul,Conducteur,Indemne,Masculin
201600006945,plein jour,Deux véhicules - par l'arrière,4885739.0,410759.0,dimanche,Route départementale,Bicyclette,Conducteur,Blessé hospitalisé,Masculin
201600006946,plein jour,Autre collision,4890557.0,400600.0,lundi,Route départementale,VU seul,Conducteur,Indemne,Masculin
201600006946,plein jour,Autre collision,4890557.0,400600.0,lundi,Route départementale,VU seul,Piéton,Blessé hospitalisé,Féminin
201600006946,plein jour,Autre collision,4890557.0,400600.0,lundi,Route départementale,VU seul,Piéton,Blessé léger,Féminin
201600006947,plein jour,Autre collision,4889199.0,402852.0,lundi,Route départementale,VL seul,Passager,Indemne,Masculin
201600006947,plein jour,Autre collision,4889199.0,402852.0,lundi,Route départementale,VL seul,Passager,Blessé hospitalisé,Féminin
201600006947,plein jour,Autre collision,4889199.0,402852.0,lundi,Route départementale,VL seul,Conducteur,Blessé léger,Féminin
201600006948,plein jour,Autre collision,4892272.0,418395.0,jeudi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600006949,plein jour,Trois véhicules et plus - collisions multiples,4887032.0,396122.0,mercredi,Route départementale,VU seul,Passager,Blessé hospitalisé,Masculin
201600006949,plein jour,Trois véhicules et plus - collisions multiples,4887032.0,396122.0,mercredi,Route départementale,VU seul,Conducteur,Blessé léger,Masculin
201600006949,plein jour,Trois véhicules et plus - collisions multiples,4887032.0,396122.0,mercredi,Route départementale,Tracteur agricole,Conducteur,Indemne,Masculin
201600006949,plein jour,Trois véhicules et plus - collisions multiples,4887032.0,396122.0,mercredi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Féminin
201600006950,crepuscule ou aube,Deux véhicules - par le côté,4896381.0,402815.0,jeudi,Route départementale,VL seul,Conducteur,Tué,Féminin
201600006950,crepuscule ou aube,Deux véhicules - par le côté,4896381.0,402815.0,jeudi,Route départementale,VL seul,Conducteur,Blessé léger,Féminin
201600006951,plein jour,Trois véhicules et plus - collisions multiples,4891775.0,416418.0,dimanche,Route départementale,VL seul,Passager,Blessé hospitalisé,Féminin
201600006951,plein jour,Trois véhicules et plus - collisions multiples,4891775.0,416418.0,dimanche,Route départementale,VL seul,Passager,Blessé hospitalisé,Féminin
201600006951,plein jour,Trois véhicules et plus - collisions multiples,4891775.0,416418.0,dimanche,Route départementale,VL seul,Conducteur,Blessé léger,Féminin
201600006951,plein jour,Trois véhicules et plus - collisions multiples,4891775.0,416418.0,dimanche,Route départementale,VL seul,Passager,Blessé léger,Masculin
201600006951,plein jour,Trois véhicules et plus - collisions multiples,4891775.0,416418.0,dimanche,Route départementale,VL seul,Passager,Blessé léger,Masculin
201600006951,plein jour,Trois véhicules et plus - collisions multiples,4891775.0,416418.0,dimanche,Route départementale,VL seul,Conducteur,Indemne,Masculin
201600006951,plein jour,Trois véhicules et plus - collisions multiples,4891775.0,416418.0,dimanche,Route départementale,VL seul,Passager,Indemne,Féminin
201600006951,plein jour,Trois véhicules et plus - collisions multiples,4891775.0,416418.0,dimanche,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600006951,plein jour,Trois véhicules et plus - collisions multiples,4891775.0,416418.0,dimanche,Route départementale,VL seul,Conducteur,Indemne,Féminin
201600006951,plein jour,Trois véhicules et plus - collisions multiples,4891775.0,416418.0,dimanche,Route départementale,VL seul,Passager,Indemne,Masculin
201600006952,plein jour,Deux véhicules - par le côté,4902395.0,404559.0,samedi,Voie communale,Bicyclette,Conducteur,Blessé léger,Masculin
201600006952,plein jour,Deux véhicules - par le côté,4902395.0,404559.0,samedi,Voie communale,VL seul,Conducteur,Indemne,Féminin
201600006953,nuit sans éclairage public,Sans collision,4887319.0,399933.0,dimanche,Route départementale,Tracteur routier + semi-remorque,Conducteur,Blessé hospitalisé,Masculin
201600006954,plein jour,Trois véhicules et plus - collisions multiples,4899679.0,403124.0,samedi,Route départementale,Motocyclette > 125 cm3,Conducteur,Blessé hospitalisé,Masculin
201600006954,plein jour,Trois véhicules et plus - collisions multiples,4899679.0,403124.0,samedi,Route départementale,VL seul,Conducteur,Indemne,Féminin
201600006954,plein jour,Trois véhicules et plus - collisions multiples,4899679.0,403124.0,samedi,Route départementale,VL seul,Conducteur,Indemne,Masculin
201600006955,crepuscule ou aube,Sans collision,4912360.0,367787.0,vendredi,Voie communale,Scooter < 50 cm3,Conducteur,Blessé hospitalisé,Féminin
201600006956,plein jour,Autre collision,4910468.0,373527.0,vendredi,Voie communale,Motocyclette > 50 cm3 et <= 125 cm3,Conducteur,Indemne,Masculin
201600006956,plein jour,Autre collision,4910468.0,373527.0,vendredi,Voie communale,Motocyclette > 50 cm3 et <= 125 cm3,Passager,Blessé hospitalisé,Féminin
201600006957,plein jour,Deux véhicules - par le côté,4908036.0,364800.0,mardi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Féminin
201600006957,plein jour,Deux véhicules - par le côté,4908036.0,364800.0,mardi,Route départementale,PL seul 3.5 T <= PTCA <= 7.5 T,Conducteur,Indemne,Masculin
201600006958,crepuscule ou aube,Autre collision,4908245.0,375445.0,mardi,Route départementale,VL seul,Conducteur,Indemne,Masculin
201600006958,crepuscule ou aube,Autre collision,4908245.0,375445.0,mardi,Route départementale,VL seul,Piéton,Blessé hospitalisé,Masculin
201600006958,crepuscule ou aube,Autre collision,4908245.0,375445.0,mardi,Route départementale,VL seul,Piéton,Blessé léger,Féminin
201600006959,plein jour,Sans collision,4908819.0,377896.0,dimanche,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Féminin
201600006960,nuit sans éclairage public,Autre collision,4909636.0,376707.0,mercredi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600006961,nuit sans éclairage public,Deux véhicules - frontale,4874353.0,444328.0,vendredi,Route nationale,Tracteur routier + semi-remorque,Conducteur,Indemne,Masculin
201600006961,nuit sans éclairage public,Deux véhicules - frontale,4874353.0,444328.0,vendredi,Route nationale,VL seul,Conducteur,Tué,Masculin
201600006962,nuit avec eclairage public allume,Autre collision,4866746.0,391348.0,vendredi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600006963,crepuscule ou aube,Sans collision,4897112.0,377790.0,vendredi,Route départementale,VU seul,Conducteur,Blessé hospitalisé,Masculin
201600006964,plein jour,Sans collision,4878723.0,348680.0,samedi,Route départementale,VL seul,Conducteur,Tué,Masculin
201600006965,plein jour,Trois véhicules et plus - en chaîne,4887107.0,354763.0,lundi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600006965,plein jour,Trois véhicules et plus - en chaîne,4887107.0,354763.0,lundi,Route départementale,VL seul,Passager,Blessé hospitalisé,Masculin
201600006965,plein jour,Trois véhicules et plus - en chaîne,4887107.0,354763.0,lundi,Route départementale,VL seul,Conducteur,Indemne,Masculin
201600006965,plein jour,Trois véhicules et plus - en chaîne,4887107.0,354763.0,lundi,Route départementale,PL > 3.5 T + remorque,Conducteur,Indemne,Masculin
201600006966,plein jour,Autre collision,4887686.0,353825.0,jeudi,Voie communale,Motocyclette > 50 cm3 et <= 125 cm3,Conducteur,Blessé hospitalisé,Féminin
201600006966,plein jour,Autre collision,4887686.0,353825.0,jeudi,Voie communale,Motocyclette > 50 cm3 et <= 125 cm3,Piéton,Blessé léger,Masculin
201600006967,plein jour,Deux véhicules - frontale,4884132.0,355921.0,vendredi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600006967,plein jour,Deux véhicules - frontale,4884132.0,355921.0,vendredi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600006968,plein jour,Deux véhicules - frontale,4886418.0,353535.0,vendredi,Voie communale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600006968,plein jour,Deux véhicules - frontale,4886418.0,353535.0,vendredi,Voie communale,PL seul > 7.5 T,Conducteur,Indemne,Masculin
201600006969,crepuscule ou aube,Autre collision,4880143.0,354874.0,lundi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600006970,plein jour,Deux véhicules - par le côté,4873072.0,350465.0,vendredi,Route départementale,VU seul,Conducteur,Blessé hospitalisé,Masculin
201600006970,plein jour,Deux véhicules - par le côté,4873072.0,350465.0,vendredi,Route départementale,VU seul,Passager,Blessé léger,Masculin
201600006970,plein jour,Deux véhicules - par le côté,4873072.0,350465.0,vendredi,Route départementale,PL > 3.5 T + remorque,Conducteur,Indemne,Masculin
201600006971,crepuscule ou aube,Autre collision,4858424.0,380256.0,dimanche,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600006972,nuit sans éclairage public,Deux véhicules - par le côté,0.0,0.0,mercredi,Route nationale,Tracteur routier + semi-remorque,Conducteur,Indemne,Masculin
201600006972,nuit sans éclairage public,Deux véhicules - par le côté,0.0,0.0,mercredi,Route nationale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600006973,nuit sans éclairage public,Autre collision,4853227.0,383660.0,samedi,Route départementale,VL seul,Conducteur,Blessé léger,Masculin
201600006974,plein jour,Deux véhicules - par le côté,4873075.0,350467.0,vendredi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600006974,plein jour,Deux véhicules - par le côté,4873075.0,350467.0,vendredi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600006974,plein jour,Deux véhicules - par le côté,4873075.0,350467.0,vendredi,Route départementale,VL seul,Passager,Blessé hospitalisé,Masculin
201600006975,plein jour,Deux véhicules - frontale,4869542.0,377509.0,samedi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600006975,plein jour,Deux véhicules - frontale,4869542.0,377509.0,samedi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600006975,plein jour,Deux véhicules - frontale,4869542.0,377509.0,samedi,Route départementale,VL seul,Passager,Blessé hospitalisé,Féminin
201600006975,plein jour,Deux véhicules - frontale,4869542.0,377509.0,samedi,Route départementale,VL seul,Passager,Blessé hospitalisé,Masculin
201600006976,plein jour,Deux véhicules - par l'arrière,4872034.0,377164.0,mercredi,Route nationale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600006976,plein jour,Deux véhicules - par l'arrière,4872034.0,377164.0,mercredi,Route nationale,PL > 3.5 T + remorque,Conducteur,Indemne,Masculin
201600006977,plein jour,Deux véhicules - par le côté,4869196.0,384042.0,jeudi,Route départementale,VL seul,Conducteur,Indemne,Féminin
201600006977,plein jour,Deux véhicules - par le côté,4869196.0,384042.0,jeudi,Route départementale,VL seul,Passager,Indemne,Masculin
201600006977,plein jour,Deux véhicules - par le côté,4869196.0,384042.0,jeudi,Route départementale,Bicyclette,Conducteur,Tué,Masculin
201600006978,plein jour,Deux véhicules - par le côté,4873080.0,350466.0,mardi,Route départementale,PL > 3.5 T + remorque,Conducteur,Indemne,Masculin
201600006978,plein jour,Deux véhicules - par le côté,4873080.0,350466.0,mardi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Féminin
