Num_Acc,catu,grav,sexe
201600008286,Conducteur,Blessé léger,Féminin
201600008287,Conducteur,Blessé hospitalisé,Masculin
201600008288,Conducteur,Indemne,Masculin
201600008288,Conducteur,Indemne,Masculin
201600008288,Passager,Blessé léger,Masculin
201600008289,Conducteur,Blessé léger,Masculin
201600008290,Conducteur,Indemne,Masculin
201600008290,Conducteur,Blessé léger,Féminin
201600008290,Conducteur,Indemne,Masculin
201600008291,Conducteur,Blessé léger,Masculin
201600008291,Passager,Blessé léger,Féminin
201600008291,Conducteur,Indemne,Masculin
201600008292,Conducteur,Blessé hospitalisé,Masculin
201600008292,Conducteur,Blessé hospitalisé,Masculin
201600008293,Conducteur,Indemne,Masculin
201600008293,Conducteur,Blessé hospitalisé,Masculin
201600008293,Passager,Blessé hospitalisé,Masculin
201600008293,Passager,Indemne,Masculin
201600008293,Conducteur,Blessé hospitalisé,Masculin
201600008294,Conducteur,Blessé hospitalisé,Masculin
201600008295,Conducteur,Tué,Masculin
201600008296,Conducteur,Indemne,Masculin
201600008296,Passager,Indemne,Féminin
201600008296,Conducteur,Indemne,Masculin
201600008296,Passager,Indemne,Masculin
201600008296,Conducteur,Blessé léger,Masculin
201600008296,Passager,Blessé léger,Féminin
201600008297,Conducteur,Blessé hospitalisé,Masculin
201600008297,Conducteur,Indemne,Masculin
201600008298,Conducteur,Blessé hospitalisé,Masculin
201600008298,Conducteur,Indemne,Masculin
201600008299,Conducteur,Blessé hospitalisé,Masculin
201600008299,Conducteur,Indemne,Masculin
201600008299,Conducteur,Indemne,Masculin
201600008300,Conducteur,Indemne,Masculin
201600008300,Conducteur,Indemne,Masculin
201600008300,Passager,Blessé léger,Féminin
201600008301,Conducteur,Indemne,Masculin
201600008301,Passager,Blessé hospitalisé,Féminin
201600008302,Conducteur,Blessé léger,Masculin
201600008302,Conducteur,Indemne,Féminin
201600008303,Conducteur,Indemne,Masculin
201600008303,Conducteur,Blessé hospitalisé,Masculin
201600008303,Passager,Blessé hospitalisé,Masculin
201600008304,Passager,Blessé hospitalisé,Féminin
201600008304,Conducteur,Blessé léger,Masculin
201600008305,Conducteur,Blessé léger,Masculin
201600008305,Conducteur,Indemne,Féminin
201600008306,Conducteur,Tué,Masculin
201600008306,Conducteur,Blessé léger,Masculin
201600008307,Conducteur,Indemne,Masculin
201600008307,Piéton,Blessé hospitalisé,Masculin
201600008308,Conducteur,Tué,Masculin
201600008309,Conducteur,Blessé hospitalisé,Masculin
201600008309,Conducteur,Indemne,Masculin
201600008310,Conducteur,Tué,Masculin
201600008310,Passager,Blessé hospitalisé,Féminin
201600008310,Conducteur,Blessé hospitalisé,Féminin
201600008311,Conducteur,Indemne,Masculin
201600008311,Passager,Indemne,Masculin
201600008311,Passager,Blessé léger,Masculin
201600008311,Conducteur,Indemne,Masculin
201600008312,Conducteur,Blessé hospitalisé,Masculin
201600008313,Conducteur,Blessé léger,Masculin
201600008313,Passager,Blessé léger,Féminin
201600008313,Conducteur,Blessé léger,Masculin
201600008313,Passager,Blessé léger,Masculin
201600008314,Conducteur,Blessé hospitalisé,Masculin
201600008315,Conducteur,Indemne,Féminin
201600008315,Passager,Indemne,Masculin
201600008315,Conducteur,Blessé léger,Masculin
201600008315,Passager,Blessé léger,Féminin
201600008316,Conducteur,Indemne,Masculin
201600008316,Conducteur,Blessé léger,Masculin
201600008316,Passager,Blessé léger,Féminin
201600008317,Conducteur,Blessé hospitalisé,Masculin
201600008318,Passager,Indemne,Féminin
201600008318,Conducteur,Blessé hospitalisé,Féminin
201600008318,Passager,Blessé hospitalisé,Masculin
201600008318,Conducteur,Indemne,Féminin
201600008318,Passager,Indemne,Féminin
201600008319,Conducteur,Blessé léger,Féminin
201600008319,Conducteur,Indemne,Féminin
201600008320,Conducteur,Blessé hospitalisé,Masculin
201600008321,Conducteur,Indemne,Masculin
201600008321,Conducteur,Blessé hospitalisé,Masculin
201600008322,Conducteur,Tué,Féminin
201600008323,Conducteur,Blessé hospitalisé,Masculin
201600008323,Conducteur,Blessé hospitalisé,Masculin
201600008324,Conducteur,Blessé hospitalisé,Féminin
201600008324,Conducteur,Indemne,Masculin
201600008324,Passager,Indemne,Féminin
201600008325,Conducteur,Blessé hospitalisé,Féminin
201600008325,Conducteur,Indemne,Féminin
201600008325,Passager,Indemne,Féminin
201600008326,Conducteur,Blessé hospitalisé,Masculin
201600008327,Conducteur,Blessé hospitalisé,Masculin
201600008328,Conducteur,Indemne,Masculin
201600008328,Conducteur,Blessé hospitalisé,Masculin
201600008329,Conducteur,Indemne,Masculin
201600008329,Conducteur,Blessé hospitalisé,Féminin
201600008330,Conducteur,Tué,Masculin
201600008331,Conducteur,Blessé hospitalisé,Féminin
201600008332,Conducteur,Blessé hospitalisé,Masculin
201600008332,Conducteur,Indemne,Masculin
201600008333,Conducteur,Blessé hospitalisé,Masculin
201600008334,Conducteur,Blessé hospitalisé,Masculin
201600008335,Conducteur,Blessé hospitalisé,Masculin
201600008336,Conducteur,Blessé hospitalisé,Masculin
201600008337,Conducteur,Blessé hospitalisé,Masculin
201600008337,Conducteur,Blessé léger,Masculin
201600008338,Conducteur,Blessé hospitalisé,Masculin
201600008338,Conducteur,Indemne,Féminin
201600008339,Conducteur,Indemne,Masculin
201600008339,Conducteur,Blessé léger,Féminin
201600008340,Conducteur,Blessé hospitalisé,Féminin
201600008341,Conducteur,Indemne,Masculin
201600008341,Conducteur,Blessé hospitalisé,Masculin
201600008342,Passager,Blessé hospitalisé,Masculin
201600008342,Conducteur,Blessé léger,Masculin
201600008343,Conducteur,Blessé léger,Masculin
201600008343,Conducteur,Blessé hospitalisé,Féminin
201600008343,Passager,Blessé léger,Masculin
201600008344,Conducteur,Tué,Masculin
201600008345,Conducteur,Indemne,Masculin
201600008345,Passager,Blessé léger,Féminin
201600008345,Conducteur,Blessé hospitalisé,Masculin
201600008346,Conducteur,Blessé hospitalisé,Masculin
201600008347,Conducteur,Blessé hospitalisé,Masculin
201600008348,Conducteur,Indemne,Masculin
201600008348,Piéton,Blessé hospitalisé,Féminin
201600008349,Passager,Indemne,Féminin
201600008349,Conducteur,Blessé léger,Masculin
201600008349,Conducteur,Blessé hospitalisé,Masculin
201600008350,Conducteur,Indemne,Masculin
201600008350,Conducteur,Blessé hospitalisé,Masculin
201600008351,Conducteur,Indemne,Masculin
201600008351,Conducteur,Blessé léger,Féminin
201600008352,Conducteur,Blessé hospitalisé,Masculin
201600008352,Conducteur,Indemne,Masculin
201600008353,Conducteur,Blessé hospitalisé,Masculin
201600008353,Passager,Blessé hospitalisé,Féminin
201600008353,Conducteur,Blessé hospitalisé,Masculin
201600008354,Conducteur,Indemne,Masculin
201600008354,Conducteur,Blessé hospitalisé,Masculin
201600008355,Conducteur,Blessé hospitalisé,Masculin
201600008355,Passager,Blessé hospitalisé,Féminin
201600008355,Conducteur,Indemne,Masculin
201600008356,Conducteur,Blessé hospitalisé,Masculin
201600008356,Conducteur,Indemne,Masculin
201600008357,Conducteur,Blessé hospitalisé,Masculin
201600008357,Conducteur,Blessé hospitalisé,Masculin
201600008358,Conducteur,Blessé hospitalisé,Masculin
201600008359,Conducteur,Blessé hospitalisé,Masculin
201600008360,Conducteur,Blessé hospitalisé,Masculin
201600008360,Passager,Blessé hospitalisé,Masculin
201600008361,Conducteur,Indemne,Masculin
201600008361,Conducteur,Blessé hospitalisé,Masculin
201600008362,Conducteur,Blessé hospitalisé,Masculin
201600008363,Conducteur,Indemne,Masculin
201600008363,Conducteur,Blessé hospitalisé,Masculin
201600008364,Conducteur,Blessé hospitalisé,Féminin
201600008364,Conducteur,Indemne,Féminin
201600008365,Conducteur,Indemne,Féminin
201600008365,Conducteur,Indemne,Masculin
201600008365,Passager,Blessé hospitalisé,Féminin
201600008366,Conducteur,Blessé hospitalisé,Masculin
201600008366,Conducteur,Indemne,Masculin
201600008367,Conducteur,Blessé léger,Féminin
201600008367,Conducteur,Tué,Masculin
201600008367,Passager,Blessé hospitalisé,Féminin
201600008368,Conducteur,Tué,Féminin
201600008368,Passager,Tué,Féminin
201600008368,Conducteur,Blessé léger,Féminin
201600008368,Conducteur,Blessé léger,Féminin
201600008369,Conducteur,Blessé hospitalisé,Masculin
201600008369,Conducteur,Indemne,Féminin
201600008370,Conducteur,Indemne,Féminin
201600008370,Conducteur,Blessé hospitalisé,Masculin
201600008371,Conducteur,Blessé léger,Masculin
201600008371,Conducteur,Blessé hospitalisé,Masculin
201600008372,Conducteur,Blessé léger,Féminin
201600008372,Conducteur,Indemne,Féminin
201600008372,Conducteur,Indemne,Masculin
201600008373,Conducteur,Blessé hospitalisé,Masculin
201600008374,Conducteur,Blessé hospitalisé,Féminin
201600008375,Conducteur,Blessé hospitalisé,Masculin
201600008375,Passager,Blessé hospitalisé,Féminin
201600008376,Conducteur,Blessé hospitalisé,Masculin
201600008376,Conducteur,Indemne,Masculin
201600008377,Conducteur,Blessé léger,Masculin
201600008377,Conducteur,Blessé hospitalisé,Féminin
201600008378,Conducteur,Tué,Masculin
201600008379,Conducteur,Blessé hospitalisé,Masculin
201600008380,Conducteur,Blessé hospitalisé,Masculin
201600008381,Conducteur,Indemne,Masculin
201600008381,Conducteur,Blessé hospitalisé,Masculin
201600008382,Conducteur,Blessé hospitalisé,Masculin
201600008383,Conducteur,Indemne,Féminin
201600008383,Conducteur,Blessé hospitalisé,Masculin
201600008384,Conducteur,Indemne,Masculin
201600008384,Piéton,Tué,Masculin
201600008385,Conducteur,Indemne,Féminin
201600008385,Passager,Indemne,Masculin
201600008385,Conducteur,Blessé hospitalisé,Masculin
201600008386,Passager,Blessé hospitalisé,Masculin
201600008386,Conducteur,Blessé léger,Masculin
201600008386,Passager,Blessé léger,Masculin
201600008387,Conducteur,Indemne,Masculin
201600008387,Piéton,Blessé léger,Masculin
201600008388,Conducteur,Indemne,Masculin
201600008388,Conducteur,Blessé léger,Féminin
201600008388,Conducteur,Blessé hospitalisé,Masculin
201600008389,Conducteur,Blessé hospitalisé,Masculin
201600008389,Conducteur,Indemne,Féminin
201600008390,Conducteur,Blessé hospitalisé,Masculin
201600008390,Conducteur,Indemne,Masculin
201600008391,Conducteur,Blessé hospitalisé,Masculin
201600008391,Passager,Blessé hospitalisé,Masculin
201600008391,Conducteur,Blessé hospitalisé,Masculin
201600008392,Conducteur,Indemne,Masculin
201600008392,Passager,Indemne,Masculin
201600008392,Conducteur,Blessé léger,Féminin
201600008393,Conducteur,Blessé hospitalisé,Féminin
201600008394,Conducteur,Blessé léger,Masculin
201600008395,Conducteur,Indemne,Féminin
201600008395,Piéton,Blessé hospitalisé,Féminin
201600008395,Piéton,Blessé léger,Féminin
201600008396,Conducteur,Blessé hospitalisé,Masculin
201600008396,Passager,Blessé hospitalisé,Masculin
201600008396,Passager,Blessé léger,Masculin
201600008396,Conducteur,Blessé hospitalisé,Masculin
201600008396,Passager,Blessé hospitalisé,Masculin
201600008397,Conducteur,Blessé hospitalisé,Masculin
201600008397,Conducteur,Blessé léger,Masculin
201600008398,Conducteur,Blessé hospitalisé,Masculin
201600008398,Conducteur,Blessé hospitalisé,Masculin
201600008399,Conducteur,Indemne,Masculin
201600008399,Conducteur,Blessé hospitalisé,Masculin
201600008400,Conducteur,Blessé hospitalisé,Masculin
201600008400,Conducteur,Indemne,Masculin
201600008401,Conducteur,Blessé hospitalisé,Masculin
201600008402,Conducteur,Blessé hospitalisé,Masculin
201600008402,Passager,Blessé hospitalisé,Masculin
201600008402,Passager,Blessé hospitalisé,Masculin
201600008402,Passager,Blessé hospitalisé,Masculin
201600008402,Passager,Blessé hospitalisé,Masculin
201600008402,Passager,Blessé hospitalisé,Masculin
201600008402,Conducteur,Blessé léger,Féminin
201600008402,Passager,Blessé léger,Masculin
201600008403,Conducteur,Blessé hospitalisé,Masculin
201600008404,Conducteur,Indemne,Féminin
201600008404,Conducteur,Blessé léger,Masculin
201600008404,Passager,Blessé léger,Féminin
201600008405,Conducteur,Blessé hospitalisé,Masculin
201600008405,Conducteur,Blessé léger,Masculin
201600008405,Conducteur,Indemne,Masculin
201600008406,Conducteur,Blessé hospitalisé,Masculin
201600008407,Conducteur,Indemne,Masculin
201600008407,Conducteur,Blessé hospitalisé,Masculin
201600008408,Conducteur,Indemne,Masculin
201600008408,Conducteur,Blessé hospitalisé,Masculin
201600008409,Conducteur,Blessé léger,Masculin
201600008409,Passager,Blessé léger,Masculin
201600008410,Conducteur,Blessé hospitalisé,Masculin
201600008411,Conducteur,Indemne,Masculin
201600008411,Piéton,Blessé hospitalisé,Masculin
201600008412,Passager,Tué,Féminin
201600008412,Conducteur,Blessé hospitalisé,Masculin
201600008413,Conducteur,Indemne,Féminin
201600008413,Conducteur,Blessé hospitalisé,Masculin
201600008414,Conducteur,Blessé hospitalisé,Féminin
201600008414,Conducteur,Blessé léger,Masculin
201600008415,Conducteur,Blessé hospitalisé,Masculin
201600008416,Conducteur,Blessé hospitalisé,Féminin
201600008416,Passager,Blessé hospitalisé,Masculin
201600008416,Conducteur,Blessé hospitalisé,Féminin
201600008416,Passager,Blessé hospitalisé,Masculin
201600008416,Passager,Blessé hospitalisé,Féminin
201600008416,Passager,Blessé hospitalisé,Féminin
201600008416,Passager,Blessé hospitalisé,Féminin
201600008416,Passager,Blessé hospitalisé,Féminin
201600008417,Conducteur,Blessé léger,Masculin
201600008417,Conducteur,Blessé léger,Féminin
201600008418,Conducteur,Blessé léger,Masculin
201600008418,Conducteur,Blessé hospitalisé,Masculin
201600008419,Conducteur,Blessé léger,Féminin
201600008419,Conducteur,Indemne,Masculin
201600008420,Conducteur,Indemne,Masculin
201600008420,Piéton,Blessé hospitalisé,Masculin
201600008421,Conducteur,Blessé léger,Masculin
201600008421,Conducteur,Tué,Féminin
201600008421,Conducteur,Indemne,Masculin
201600008421,Passager,Blessé léger,Féminin
201600008422,Conducteur,Blessé hospitalisé,Féminin
201600008422,Passager,Blessé hospitalisé,Féminin
201600008422,Conducteur,Blessé hospitalisé,Masculin
201600008423,Conducteur,Blessé hospitalisé,Masculin
201600008424,Conducteur,Blessé hospitalisé,Masculin
201600008425,Conducteur,Indemne,Féminin
201600008425,Conducteur,Blessé hospitalisé,Masculin
201600008426,Conducteur,Blessé hospitalisé,Masculin
201600008426,Passager,Blessé hospitalisé,Féminin
201600008427,Conducteur,Indemne,Masculin
201600008427,Piéton,Blessé hospitalisé,Féminin
201600008428,Conducteur,Blessé hospitalisé,Masculin
201600008429,Conducteur,Blessé léger,Masculin
201600008429,Conducteur,Blessé léger,Féminin
201600008430,Conducteur,Indemne,Masculin
201600008430,Conducteur,Indemne,Masculin
201600008430,Conducteur,Blessé hospitalisé,Masculin
201600008431,Conducteur,Blessé hospitalisé,Masculin
201600008431,Passager,Blessé hospitalisé,Féminin
201600008431,Conducteur,Blessé léger,Masculin
201600008432,Conducteur,Blessé hospitalisé,Masculin
201600008433,Conducteur,Blessé hospitalisé,Féminin
201600008433,Passager,Blessé hospitalisé,Féminin
201600008434,Conducteur,Blessé léger,Masculin
201600008434,Passager,Blessé léger,Féminin
201600008434,Conducteur,Blessé hospitalisé,Masculin
201600008435,Conducteur,Blessé hospitalisé,Masculin
201600008435,Conducteur,Blessé léger,Féminin
201600008435,Conducteur,Blessé hospitalisé,Masculin
201600008436,Conducteur,Blessé hospitalisé,Masculin
201600008436,Passager,Blessé hospitalisé,Masculin
201600008437,Conducteur,Blessé hospitalisé,Masculin
201600008438,Conducteur,Indemne,Masculin
201600008438,Conducteur,Blessé hospitalisé,Féminin
201600008438,Passager,Blessé hospitalisé,Féminin
201600008438,Passager,Blessé hospitalisé,Féminin
201600008439,Conducteur,Blessé hospitalisé,Féminin
201600008439,Conducteur,Indemne,Masculin
201600008440,Conducteur,Blessé léger,Féminin
201600008440,Conducteur,Indemne,Féminin
201600008441,Conducteur,Blessé hospitalisé,Féminin
201600008441,Conducteur,Blessé léger,Féminin
201600008441,Passager,Blessé léger,Masculin
201600008442,Conducteur,Indemne,Masculin
201600008442,Passager,Indemne,Féminin
201600008442,Conducteur,Blessé hospitalisé,Masculin
201600008443,Conducteur,Blessé hospitalisé,Masculin
201600008444,Conducteur,Blessé hospitalisé,Féminin
201600008444,Conducteur,Blessé hospitalisé,Féminin
201600008445,Conducteur,Blessé léger,Masculin
201600008445,Conducteur,Blessé hospitalisé,Masculin
201600008446,Conducteur,Tué,Masculin
201600008447,Conducteur,Indemne,Féminin
201600008447,Conducteur,Blessé hospitalisé,Masculin
201600008448,Conducteur,Blessé hospitalisé,Masculin
201600008449,Conducteur,Indemne,Masculin
201600008449,Piéton,Tué,Féminin
